default_flag,disposition,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_teff,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_refname,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,8.001138082785585e-05,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.05387540746106483,0.0,0.01951030745670868,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5678696669752005,0.3048841368615191,0.2584148680858619,0.17151464774992053,0.8219393888808448,0.7342978098816942,1.0,0.0,0.8682990319694135,0.16141732283464566,0.8385826771653544,0.7323326975473063,0.2172229128813235,0.7827770871186764
1.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,8.002152041727634e-05,1.1708860759493671e-08,0.9999999834229389,0.5,0.007311640232028053,0.002644336712208021,0.9191176470588236,0.0,0.007302989023277396,0.002716720177821684,0.9191086691086692,0.0,0.0,0.059097778475632017,0.0,0.007456708681823536,0.005222222222222222,0.8919105691056911,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5678696669752005,0.3048841368615191,0.2584148680858619,0.17151464774992053,0.8219393888808448,0.7342978098816942,1.0,0.0,0.8682990319694135,0.16141732283464566,0.8385826771653544,0.7323326975473063,0.2172229128813235,0.7827770871186764
1.0,CONFIRMED,0.0,0.14285714285714285,Transit,0.5714285714285714,K2,Published Confirmed,0.0,0.0004140452431252225,3.481012658227848e-07,0.9999995519713263,0.5,0.0011056012188290112,0.0002864698104892023,0.9995642701525054,0.0,0.001105040093784916,0.0002864366510249444,0.9995642783882784,0.0,0.0,0.059097778475632017,0.0,0.012564096024437773,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5537822998683424,0.30494274182117787,0.028122227067152304,0.0006111473482847132,0.9991124239048759,0.5322062231161789,0.07957559681697612,0.9204244031830238,0.6441877491255186,0.03543307086614173,0.9645669291338583,0.5196283352794757,0.006024672468203117,0.9939753275317968
0.0,CANDIDATE,0.0,0.14285714285714285,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00018138341717536751,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.05792738138355668,0.0,0.007564035811049593,0.0026483333333333333,0.9983123577235772,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5537822998683424,0.30494274182117787,0.028122227067152304,0.0006111473482847132,0.9991124239048759,0.5322062231161789,0.07957559681697612,0.9204244031830238,0.6441877491255186,0.03543307086614173,0.9645669291338583,0.5196283352794757,0.006024672468203117,0.9939753275317968
1.0,CANDIDATE,0.0,0.14285714285714285,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.0001814502191762555,3.4810126582278485e-08,0.9999999462365592,0.5,0.001855883547290388,0.0009475539885412075,0.9933006535947713,0.0,0.0018548818649794718,0.0009385033341565818,0.9933150183150182,0.0,0.0,0.059097778475632017,0.0,0.007633407939686653,0.0007222222222222222,0.9994715447154471,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5537822998683424,0.30494274182117787,0.028122227067152304,0.0006111473482847132,0.9991124239048759,0.5322062231161789,0.07957559681697612,0.9204244031830238,0.6441877491255186,0.03543307086614173,0.9645669291338583,0.5196283352794757,0.006024672468203117,0.9939753275317968
1.0,CANDIDATE,0.0,0.0,Transit,0.5714285714285714,K2,Published Candidate,0.0,0.00013543294512884576,1.6139240506329115e-08,0.9999999762544802,0.5,0.0032638207562549464,0.0020273248126928163,0.9988289760348583,0.0,0.0032662010526528385,0.0020251914052852554,0.998840048840049,0.0,0.0,0.059097778475632017,0.0,0.004982919071739899,0.006666666666666666,0.9992276422764228,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.559121410714485,0.3138531187037145,0.022928679997760305,0.0011994256435823773,0.9982334806871572,0.8079586303436372,0.17506631299734748,0.8249336870026526,0.7473358822093876,0.03543307086614173,0.9645669291338583,0.7087642896026128,0.045854451563545943,0.9541455484364539
1.0,CANDIDATE,0.0,0.0,Transit,0.5714285714285714,K2,Published Candidate,0.0,3.903443703673159e-05,6.3291139240506335e-09,0.9999999910394266,0.5,0.0009759227916875387,0.00030850594975760247,0.9993736383442265,0.0,0.0009728073726836176,0.00029636947394418375,0.9993589743589744,0.0,0.0,0.059097778475632017,0.0,0.00620803392625751,0.002277777777777778,0.9988617886178862,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5635614004989938,0.3140178428467561,0.018601692088782724,0.0005491913481604368,0.9992063567678382,0.5684930110559183,0.13969938107869143,0.8603006189213086,0.6194582282599853,0.02755905511811024,0.9724409448818898,0.5445195660033161,0.019173759204360714,0.9808262407956392
1.0,CANDIDATE,0.0,0.0,Transit,0.5714285714285714,K2,Published Candidate,0.0,0.00017004735620325168,6.329113924050633e-08,0.9999999059139785,0.5,0.0017354678649447346,0.0007712648743940061,0.9979302832244009,0.0,0.0017303537013612336,0.0007656211410224746,0.997924297924298,0.0,0.0,0.059097778475632017,0.0,0.01031923665920603,0.006,0.998739837398374,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5568344534138114,0.31417907539879775,0.048148702885591456,0.0019249789979789282,0.9972386869384519,0.5038699111857082,0.06896551724137931,0.9310344827586207,0.6703815179370374,0.051181102362204724,0.9488188976377954,0.5001115049567761,0.018121832265468107,0.9818781677345318
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,9.477939459559172e-05,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.07135095979717494,0.0,0.01103298386146778,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.552761027374045,0.3156190146737004,0.07171293847361125,0.004786192121365244,0.9932554862495037,0.5706675002208464,0.06896551724137931,0.9310344827586207,0.7335068738306353,0.06299212598425197,0.937007874015748,0.5616954848110856,0.011188677440948645,0.9888113225590512
1.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,9.477796312414412e-05,2.8481012658227847e-08,0.999999958781362,0.5,0.0021152404015733327,0.0005949757602468048,0.9989106753812637,0.0,0.0021143155391841347,0.0005927389478883675,0.9987789987789988,0.0,0.0,0.059097778475632017,0.0,0.011673930969489928,0.004277777777777778,0.9984146341463414,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.552761027374045,0.3156190146737004,0.07171293847361125,0.004786192121365244,0.9932554862495037,0.5706675002208464,0.06896551724137931,0.9310344827586207,0.7335068738306353,0.06299212598425197,0.937007874015748,0.5616954848110856,0.011188677440948645,0.9888113225590512
1.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00015876616830329385,4.430379746835443e-08,0.9999999283154122,0.5,0.0011704404323997473,0.0005068312031732041,0.9986655773420479,0.0,0.0011699769650791614,0.0005186465794023216,0.9986568986568988,0.0,0.0,0.059097778475632017,0.0,0.009058781953115796,0.005222222222222222,0.9919512195121951,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5630531366459085,0.3175410113056424,0.03728299533439041,0.007225842323878967,0.9914478997831707,0.5162373183112373,0.06896551724137931,0.9310344827586207,0.6409338648011064,0.03543307086614173,0.9645669291338583,0.5055343857739066,0.011762455771253705,0.9882375442287463
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00015876566728828718,4.7753164556962025e-08,0.9999999359318996,0.5,0.0010747517306512377,0.0004080693477302776,0.9996450380718954,0.0,0.0010765808423654829,0.0004939491232403062,0.9996947496947498,0.0,0.0,0.06469576240492575,0.0,0.008637801861232183,0.0035296111111111114,0.9986219918699186,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5630531366459085,0.3175410113056424,0.03728299533439041,0.007225842323878967,0.9914478997831707,0.5162373183112373,0.06896551724137931,0.9310344827586207,0.6409338648011064,0.03543307086614173,0.9645669291338583,0.5055343857739066,0.011762455771253705,0.9882375442287463
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00015869459473091384,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.06057587830496197,0.0,0.009488479208387324,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5630531366459085,0.3175410113056424,0.03728299533439041,0.007225842323878967,0.9914478997831707,0.5162373183112373,0.06896551724137931,0.9310344827586207,0.6409338648011064,0.03543307086614173,0.9645669291338583,0.5055343857739066,0.011762455771253705,0.9882375442287463
1.0,CANDIDATE,0.0,0.0,Transit,0.7142857142857143,K2,Published Candidate,0.0,0.00020943710831113494,4.683544303797468e-09,0.999999993548387,0.5,0.021124245271554036,0.003646981048920229,0.9958306100217865,0.0,0.02111357227374526,0.0036465660656952335,0.9958306804029304,0.0,0.0,0.07085295182904745,0.0,0.018541642125103074,0.006666666666666666,0.9954878048780488,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5692972681050507,0.3179692025338877,0.1069579226104268,0.01140394331111026,0.9843439413504672,0.5636004104348299,0.1503094606542882,0.8496905393457118,0.7155291629382575,0.04724409448818897,0.9527559055118111,0.5601718145942673,0.010519269388926078,0.9894807306110739
1.0,CANDIDATE,0.0,0.0,Transit,0.5714285714285714,K2,Published Candidate,0.0,1.0984312650654422e-05,7.59493670886076e-10,0.9999999989247311,0.5,0.07187297145888971,0.04627589246364037,0.9128540305010894,0.0,0.07226518104412501,0.04692516670782909,0.9114774114774116,0.0,0.0,0.059097778475632017,0.0,0.021239250795146658,0.005222222222222222,0.9959756097560976,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5592005552892643,0.3196942373604661,0.19829241920021484,0.02949873981799453,0.9605708756327552,0.5404964630574677,0.17064544650751548,0.8293545534924844,0.7430244854795413,0.03937007874015748,0.9606299212598426,0.5349135178636482,0.04771923113703738,0.9522807688629625
1.0,CANDIDATE,0.0,0.14285714285714285,Transit,0.5,K2,Published Candidate,0.0,4.756187945508463e-05,2.1170886075949366e-08,0.9999999711021506,0.5,0.0010129737708708165,0.0015425297487880122,0.9983660130718953,0.0,0.0009728073726836176,0.0014818473697209187,0.9984737484737486,0.0,0.0,0.059097778475632017,0.0,0.008481564377429614,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5654801292069589,0.3249942444899819,0.02150370267166739,0.0005428135246182318,0.9992139608567445,0.4631661921297083,0.0592396109637489,0.9407603890362511,0.5865126494753112,0.043307086614173235,0.9566929133858268,0.45994201742247626,0.03361384718370469,0.9663861528162953
1.0,CANDIDATE,0.0,0.0,Transit,0.5714285714285714,K2,Published Candidate,0.0,0.0001613821823737821,1.1708860759493671e-07,0.9999998745519714,0.5,0.0008277188749544275,0.00030850594975760247,0.9989923747276689,0.0,0.0008690339030017522,0.00029636947394418375,0.998992673992674,0.0,0.0,0.059097778475632017,0.0,0.01064907527388385,0.002611111111111111,0.9986991869918699,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5593549420763402,0.32689484406694125,0.02425954794500717,0.0006466809365912835,0.9990641155753524,0.41159002724906735,0.06896551724137931,0.9310344827586207,0.5496624095013423,0.03149606299212598,0.9685039370078741,0.403829398801287,0.007124414267954481,0.9928755857320455
1.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.0001592532264633396,3.132911392405063e-08,0.9999999556451613,0.5,0.0019299855056569438,0.0006610841780520053,0.9985021786492374,0.0,0.0019275232937567776,0.0007409236848604594,0.9985042735042735,0.0,0.0,0.059097778475632017,0.0,0.009624219578277773,0.0041111111111111105,0.9991463414634146,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5528652766902437,0.3276669399931291,0.0399548412650116,0.0010585061138879445,0.9984678655452155,0.5207901550003058,0.06896551724137931,0.9310344827586207,0.6581794517204914,0.05905511811023623,0.9409448818897639,0.5058183424961319,0.011475566606101176,0.9885244333938988
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.0001592313965237637,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.0681591814559942,0.0,0.009468948050418188,0.0026890555555555556,0.9982484146341464,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5528652766902437,0.3276669399931291,0.0399548412650116,0.0010585061138879445,0.9984678655452155,0.5207901550003058,0.06896551724137931,0.9310344827586207,0.6581794517204914,0.05905511811023623,0.9409448818897639,0.5058183424961319,0.011475566606101176,0.9885244333938988
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.0001592403432203112,3.3955696202531645e-08,0.9999999589157705,0.5,0.0017324240529028702,0.0004575234464521816,0.9996010329520697,0.0,0.001699221660456674,0.0004939491232403062,0.9996947496947498,0.0,0.0,0.0690420137631293,0.0,0.00916758157615738,0.0021345555555555553,0.9988886585365853,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5528652766902437,0.3276669399931291,0.0399548412650116,0.0010585061138879445,0.9984678655452155,0.5207901550003058,0.06896551724137931,0.9310344827586207,0.6581794517204914,0.05905511811023623,0.9409448818897639,0.5058183424961319,0.011475566606101176,0.9885244333938988
1.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00016861946343427108,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.035222745382107935,0.0,0.005943668276593239,0.0032513888888888887,0.9977820731707318,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5490944654873541,0.32808321863434214,0.010493012900255522,0.00010851411198237242,0.9998410745418547,0.5451172525329401,0.10963748894783377,0.8903625110521663,0.5654437484747418,0.03543307086614173,0.9645669291338583,0.5094197448267933,0.020942909056134645,0.9790570909438653
1.0,CANDIDATE,0.0,0.0,Transit,0.7142857142857143,K2,Published Candidate,0.0,0.0002529425913383704,1.3398734177215189e-07,0.9999998127240144,0.5,0.0015576231648650012,0.0004010577346848832,0.999537037037037,0.0,0.0015568361581755805,0.0004010121017535194,0.999537044871795,0.0,0.0,0.049846070264396955,0.0,0.006926610908234185,0.003,0.9979674796747967,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5518145398732412,0.33025422593962855,0.05084410304931811,0.003783962707590184,0.9946913171547843,0.6441924151099816,0.07957559681697612,0.9204244031830238,0.7614089319124705,0.0984251968503937,0.9015748031496064,0.6317566116898748,0.01668738643970546,0.9833126135602944
1.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00010351166864916753,2.5949367088607595e-09,0.9999999963709678,0.5,0.012961914557477926,0.012780960775672102,0.9842047930283224,0.0,0.012906756386098117,0.012842677204247963,0.9841269841269841,0.0,0.0,0.059097778475632017,0.0,0.008952762398397927,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5635339082181382,0.33065583717615366,0.0730507974032867,0.005971859888449436,0.9916648897700089,0.5682211999103023,0.08930150309460654,0.9106984969053935,0.7217115431546409,0.05905511811023623,0.9409448818897639,0.5633368931810216,0.03017117720187434,0.9698288227981257
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00010347649608351783,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.07060394784498371,0.0,0.011978442690540698,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5635339082181382,0.33065583717615366,0.0730507974032867,0.005971859888449436,0.9916648897700089,0.5682211999103023,0.08930150309460654,0.9106984969053935,0.7217115431546409,0.05905511811023623,0.9409448818897639,0.5633368931810216,0.03017117720187434,0.9698288227981257
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00010351137042594928,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.07060394784498371,0.0,0.011978442690540698,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5635339082181382,0.33065583717615366,0.0730507974032867,0.005971859888449436,0.9916648897700089,0.5682211999103023,0.08930150309460654,0.9106984969053935,0.7217115431546409,0.05905511811023623,0.9409448818897639,0.5633368931810216,0.03017117720187434,0.9698288227981257
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,2.8701004075132713e-05,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.05609380659181456,0.0,0.008949817410766876,0.003386,0.9980646341463415,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5593574713536054,0.3311845545762728,0.028347229147776227,0.00070438505435409,0.9989791286993388,0.5094420396708367,0.1193633952254642,0.8806366047745358,0.6236882778817214,0.08267716535433073,0.9173228346456693,0.5016559524947329,0.01142775174524242,0.9885722482547576
1.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,2.8698700241127092e-05,5.063291139240506e-10,0.9999999992383514,0.5,0.004903326585114992,0.00506831203173204,0.9937363834422658,0.0,0.004916199220594495,0.005186465794023216,0.9935897435897436,0.0,0.0,0.059097778475632017,0.0,0.007892566851219225,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5593574713536054,0.3311845545762728,0.028347229147776227,0.00070438505435409,0.9989791286993388,0.5094420396708367,0.1193633952254642,0.8806366047745358,0.6236882778817214,0.08267716535433073,0.9173228346456693,0.5016559524947329,0.01142775174524242,0.9885722482547576
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,2.869312943141018e-05,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.05609380659181456,0.0,0.008949817410766876,0.003386,0.9980646341463415,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5593574713536054,0.3311845545762728,0.028347229147776227,0.00070438505435409,0.9989791286993388,0.5094420396708367,0.1193633952254642,0.8806366047745358,0.6236882778817214,0.08267716535433073,0.9173228346456693,0.5016559524947329,0.01142775174524242,0.9885722482547576
0.0,FALSE POSITIVE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,2.869312943141018e-05,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.035222745382107935,0.0,0.007630085993638827,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5593623307321948,0.33119029392151783,0.029053425926636973,0.0010223651138154498,0.9985278036577724,0.6318250079844524,0.1900972590627763,0.8099027409372237,0.6850239973968926,0.051181102362204724,0.9488188976377954,0.6146014702032436,0.01601797838768289,0.9839820216123171
1.0,FALSE POSITIVE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,2.8698855317200582e-05,3.1645569620253167e-10,0.9999999995519714,0.5,0.004606918751648769,0.0008373732921992067,0.9989651416122004,0.0,0.0046048788115489,0.0008397135095085206,0.998962148962149,0.0,0.0,0.035222745382107935,0.0,0.007630085993638827,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5593623307321948,0.33119029392151783,0.029053425926636973,0.0010223651138154498,0.9985278036577724,0.6318250079844524,0.1900972590627763,0.8099027409372237,0.6850239973968926,0.051181102362204724,0.9488188976377954,0.6146014702032436,0.01601797838768289,0.9839820216123171
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.0001657326626816119,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.059097778475632017,0.0,0.012564096024437773,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5716834884651156,0.33309986239524164,0.03980870733734642,0.007225842323878967,0.9914478997831707,0.4048627013950707,0.06896551724137931,0.9310344827586207,0.5235499877979337,0.051181102362204724,0.9488188976377954,0.4338941824885967,0.012431863823276275,0.9875681361767238
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.0001657777047657356,0.000451841689552859,0.999587678625332,0.5,0.007446236328565173,0.006326255946759646,0.9924003542010539,0.00031655587211142766,0.007446414382995999,0.0063506490211334265,0.9924059649090664,0.00031655587211142766,0.0,0.059097778475632017,0.0,0.012564096024437773,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5716834884651156,0.33309986239524164,0.03980870733734642,0.007225842323878967,0.9914478997831707,0.4048627013950707,0.06896551724137931,0.9310344827586207,0.5235499877979337,0.051181102362204724,0.9488188976377954,0.4338941824885967,0.012431863823276275,0.9875681361767238
0.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.00016573410608198823,3.329113924050633e-08,0.9999999538978495,0.5,0.0012908561147454008,0.0017628911414720142,0.9980936819172114,0.0,0.0012841277817292132,0.001728821931341072,0.9981684981684981,0.0,0.0,0.059097778475632017,0.0,0.008599363882671693,0.0065697869911138665,0.9950451924582134,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5716834884651156,0.33309986239524164,0.03980870733734642,0.007225842323878967,0.9914478997831707,0.4048627013950707,0.06896551724137931,0.9310344827586207,0.5235499877979337,0.051181102362204724,0.9488188976377954,0.4338941824885967,0.012431863823276275,0.9875681361767238
1.0,CANDIDATE,0.0,0.0,Transit,0.35714285714285715,K2,Published Candidate,0.0,0.0001657360027816563,1.9936708860759495e-08,0.9999999722222223,0.5,0.001318644349132859,0.00030850594975760247,0.9993191721132898,0.0,0.0013152598226337728,0.00029636947394418375,0.9993284493284493,0.0,0.0,0.059097778475632017,0.0,0.009023442101543174,0.002833333333333333,0.9978048780487806,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.5716834884651156,0.33309986239524164,0.03980870733734642,0.007225842323878967,0.9914478997831707,0.4048627013950707,0.06896551724137931,0.9310344827586207,0.5235499877979337,0.051181102362204724,0.9488188976377954,0.4338941824885967,0.012431863823276275,0.9875681361767238
