koi_period,koi_prad,koi_insol,koi_teq,koi_duration,koi_depth,koi_steff,koi_srad,koi_slogg,ra,dec,koi_pdisposition
369.069345,3.07,0.35,197.0,5.832,945.9,4855.0,0.778,4.542,287.73755,38.114559,1
243.82122131,56.63,4.18,365.0,10.9312,56799.0,6370.0,1.316,4.228,292.26044,40.703678,0
0.77459856,102.89177806760134,7745.7370226117055,1085.3858276274318,2.71,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,283.69891,40.76804,0
16.227548674,46.52,30.52,599.0,5.08666,192690.0,5297.0,0.795,4.587,297.19037,46.826481,0
47.189437,66.71,13.01,484.0,11.555,370870.0,5458.0,0.972,4.381,286.84851,39.304939,0
1.501760172,90.92,3110.42,1905.0,5.85519,387900.0,6327.0,1.29,4.315,295.21747,39.910042,0
4.05325447,1668.79,475.36,1191.0,4.0116,110920.0,6022.0,1.039,4.453,292.02689,49.20718,0
7.68433346,2.58,27.35,583.0,1.4346,1175.0,4402.0,0.572,4.682,285.60254,50.112041,1
1.549979213,136.64,4986.15,2141.0,7.5945,370550.0,5408.0,2.058,3.777,285.9259,41.09082,0
11.16622885,1.56,65.16,725.0,3.389,353.9,5552.0,0.836,4.562,294.90594,43.381889,1
10.99381963,40.17,216.57,978.0,3.7889,1685.8,6553.0,1.157,4.366,300.78394,44.192558,0
10.9938087,5.33,216.57,978.0,5.0403,1456.9,6553.0,1.157,4.366,300.78394,44.192558,0
23.1334494,2.55,39.2,638.0,3.602,456.3,5712.0,0.932,4.382,297.75192,43.447578,1
8.9539656,0.84,171.51,923.0,4.898,70.4,6168.0,0.947,4.452,286.51019,38.618309,1
13.7281373,1.06,97.06,800.0,5.304,106.6,6168.0,0.947,4.452,286.51019,38.618309,1
16.5860329,2.09,107.25,821.0,7.043,231.3,5626.0,1.389,4.149,293.62976,45.74065,1
26.83771808,12.68,44.22,658.0,1.6162,8512.0,6194.0,1.069,4.445,285.1478,41.388908,1
16.7525077,3.65,97.43,801.0,3.174,338.3,4807.0,1.802,3.906,288.59711,41.03643,1
3.53105835,10.61,22.83,558.0,1.778,310.8,3638.0,0.42,4.844,291.285,40.730049,1
49.612757516,57.08,19.46,536.0,7.07603,130460.0,6241.0,1.031,4.45,293.21729,39.207809,0
6.32589574,1.14,156.27,901.0,1.383,192.5,5749.0,0.818,4.568,289.33551,41.683449,1
11.9378354,1.15,47.91,671.0,4.652,246.0,5469.0,0.738,4.611,296.65256,46.618809,1
32.715906,3.68,156.74,902.0,10.79,135.7,5527.0,3.192,3.627,289.09845,45.02309,1
15.3317719,1.91,107.44,821.0,5.467,179.2,5726.0,1.285,4.228,293.7674,42.829208,1
82.331756,2.08,11.96,474.0,8.664,283.2,5997.0,1.242,4.304,287.32269,38.279709,1
84.704139,4.17,19.59,537.0,10.393,655.7,6085.0,1.634,4.115,298.95914,48.25782,1
0.755105584,76.26,7996.1,2412.0,5.02374,250030.0,6592.0,1.19,4.369,284.35217,40.71471,0
101.26336282,44.0,8.47,435.0,17.8951,72792.0,6309.0,1.062,4.413,290.42529,46.889938,0
120.58167178,41.71,1.7,291.0,8.2904,192900.0,5294.0,0.673,4.651,288.45081,40.432449,0
1.558544209,35.12,460.09,1182.0,3.3727,225590.0,4868.0,0.708,4.582,283.31787,48.404598,0
2.63757408,76.02,563.22,1242.0,5.9626,169660.0,5639.0,0.953,4.509,293.66934,46.297459,0
8.64636188,54.24,268.95,1033.0,8.73607,218070.0,6444.0,1.134,4.382,294.38858,43.69054,0
125.288206,1.5,4.1,363.0,3.695,241.6,5881.0,0.973,4.48,296.17761,41.014118,0
112.46358893,129.04,54.2,692.0,31.8273,242410.0,7426.0,2.463,3.903,296.45337,49.786549,0
27.0965146,2.13,56.79,700.0,8.42,208.4,5775.0,1.352,4.193,292.22977,40.808949,1
11.5474983,1.48,176.97,930.0,6.684,115.5,5775.0,1.352,4.193,292.22977,40.808949,1
42.39930429,44.7,20.46,542.0,18.3609,205990.0,6153.0,0.962,4.487,299.06943,40.515659,0
83.2664103,2.89,8.78,439.0,2.813,620.0,5538.0,1.18,4.266,291.85522,38.393131,1
5.91039905,102.89177806760134,7745.7370226117055,1085.3858276274318,3.85,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,293.83688,40.41045,0
11.6044881,1.88,118.5,841.0,3.409,267.6,5533.0,1.166,4.275,289.66489,50.020039,1
27.009807384,22.32,2.82,330.0,1.96698,67898.0,3900.0,0.534,4.727,284.49628,41.32589,0
15.0219784,1.77,137.91,874.0,5.068,96.9,5831.0,1.382,4.162,288.54913,38.565231,1
11.8237228,1.25,57.62,703.0,8.518,212.7,5559.0,0.803,4.578,290.73328,38.00721,1
91.078624,3.26,7.02,415.0,10.304,738.6,5915.0,1.008,4.437,282.65741,43.162521,1
85.272459,3.85,9.1,443.0,13.31,767.8,5922.0,1.057,4.349,286.13077,38.779629,1
12.42592675,2.66,92.32,790.0,29.1701,410.3,5952.0,0.971,4.489,297.61118,40.650799,0
19.0689513,1.63,36.63,627.0,12.462,169.3,5418.0,0.889,4.436,298.82062,43.909859,1
89.7398137,38.01,4.1,363.0,3.26371,81096.0,5777.0,0.747,4.608,296.86246,46.54549,0
90.08255562,49.2,46.58,666.0,19.7301,43252.0,6523.0,2.343,3.835,292.66357,46.114941,0
0.759768478,0.64,2149.06,1737.0,2.824,57.4,5481.0,0.815,4.574,290.48871,40.725182,0
42.2011587,37.39,47.85,671.0,8.479,178.1,6200.0,1.449,4.135,290.80344,45.169785,0
15.65129028,78.3,93.1,792.0,6.7631,398640.0,6137.0,1.103,4.418,293.23383,46.598251,0
9.014220178,15.49,45.03,661.0,2.76441,34086.0,4842.0,0.73,4.573,296.05759,42.110931,0
1.824653341,55.44,1880.22,1680.0,4.25512,176740.0,6413.0,0.941,4.372,295.24097,40.1576,0
3.185090259,92.5,1414.18,1564.0,4.80188,423280.0,6516.0,1.279,4.249,295.39136,40.21677,0
372.76888,3.66,0.81,242.0,23.27,1157.2,5800.0,0.894,4.514,298.55057,41.040771,0
5.70940795,1.51,40.66,644.0,1.622,586.7,4402.0,0.572,4.682,285.60254,50.112041,1
2.086076372,1543.74,1728.2,1645.0,2.4032,58858.0,6124.0,1.119,4.265,290.81393,39.819061,0
3.63898953,1.68,555.71,1238.0,2.252,209.6,5533.0,1.166,4.275,289.66489,50.020039,1
38.1303324,1.54,33.43,613.0,6.53,180.4,6370.0,1.106,4.41,294.85263,49.057468,1
14.42735088,1.53,88.9,783.0,4.857,117.0,5929.0,1.04,4.403,290.63657,48.996078,1
6.2253374,1.92,851.73,1378.0,4.388,108.6,6263.0,1.726,4.024,292.18057,41.31554,1
12.90235874,1.49,48.99,675.0,2.446,354.4,5530.0,0.788,4.586,294.10391,45.001419,1
36.4337867,2.2,23.35,561.0,4.388,406.8,5566.0,1.099,4.329,294.69406,45.86684,1
58.5850357,149.98,59.16,707.0,3.5939,75468.0,6379.0,1.994,3.925,297.03964,49.469139,0
12.5014905,2.24,194.3,952.0,3.882,220.1,5821.0,1.492,4.127,294.01529,42.824371,1
40.6511021,1.7,42.54,651.0,11.282,136.4,6297.0,1.369,4.26,289.91971,40.16853,1
89.945828,3.46,15.86,509.0,2.286,335.6,5115.0,1.924,3.819,289.72791,41.612289,1
40.1454757,13.01,1708.38,1640.0,5.2,310.8,7852.0,7.162,3.159,297.71487,41.104279,1
265.47847,4.2,1.7,291.0,10.28,1040.7,5792.0,1.005,4.375,298.0231,43.363522,1
1.546222068,0.77,1465.41,1578.0,7.998,49.4,5611.0,1.073,4.388,288.97165,44.624531,0
89.3313828,8.02,22.89,558.0,11.919,2177.6,6860.0,1.467,4.233,294.32257,50.741692,0
22.2941485,1.5,78.93,760.0,3.188,100.9,5915.0,1.392,4.223,293.57211,40.3578,0
1.048130894,4.52,52952.95,3871.0,5.6707,191.8,7673.0,3.214,3.679,290.96094,40.896198,1
46.7162336,2.03,18.74,531.0,7.259,345.5,5856.0,1.092,4.386,289.8288,45.10276,1
17.6062701,1.72,75.96,753.0,6.134,146.2,5808.0,1.159,4.326,295.55374,46.02911,1
43.56225858,80.02,35.83,624.0,3.6873,51325.0,6411.0,1.216,4.307,289.26416,47.005989,0
198.443477,41.72,1.44,279.0,9.9776,39943.0,5420.0,0.868,4.502,289.02493,42.935928,0
17.907664726,282.86,73.31,746.0,5.58652,265410.0,6173.0,1.041,4.447,296.11542,51.007111,0
2.4044122,0.85,1805.11,1662.0,4.575,42.7,6398.0,1.249,4.276,299.63028,41.03569,0
22.77196484,104.17,114.9,835.0,8.3476,325450.0,6049.0,1.557,4.067,298.91333,47.657871,0
184.52015392,23.38,1.36,275.0,15.3564,49269.0,5341.0,0.776,4.514,297.34164,46.543362,0
82.175197,2.24,8.92,441.0,8.664,546.4,6247.0,0.954,4.489,295.94827,44.75312,1
29.015852933,1183.06,29.11,592.0,7.19844,71432.0,5783.0,0.941,4.415,296.93976,42.691921,0
77.36241476,41.66,4.08,362.0,12.1317,96586.0,5359.0,0.79,4.57,286.216,37.42524,0
495.71095,4.41,2.8,330.0,4.514,443.1,6054.0,1.953,3.911,298.88452,41.300442,0
10.35857039,1.68,129.28,860.0,2.577,273.7,5893.0,1.02,4.423,284.5321,43.98996,1
20.0679247,2.25,45.49,662.0,5.236,482.2,5997.0,0.904,4.522,299.556,40.456551,1
30.2541186,2.8,44.87,660.0,2.134,576.3,6277.0,1.161,4.402,291.06204,38.863312,1
17.081202417,39.24,27.61,585.0,7.20617,134140.0,5431.0,0.708,4.623,287.9726,44.333611,0
20.034708,2.24,207.16,967.0,6.49,124.4,6120.0,2.0,3.934,300.31619,45.49538,1
541.92452,3.15,0.1,144.0,21.4,1504.2,4378.0,0.614,4.64,289.28772,41.799938,1
3.15722086,1.41,2436.47,1791.0,3.762,49.7,6120.0,2.0,3.934,300.31619,45.49538,1
58.7701045,1.57,15.78,508.0,6.995,224.4,6158.0,1.013,4.397,298.00089,41.196991,1
6.685438,1.25,276.02,1040.0,5.09,89.2,5808.0,1.159,4.326,295.55374,46.02911,1
23.2385587,2.18,157.09,903.0,8.432,161.2,6602.0,1.685,4.108,288.4212,43.179794,1
8.5433774,1.58,595.97,1260.0,6.149,75.1,6602.0,1.685,4.108,288.4212,43.179794,1
118.314913,7.23,90.09,786.0,4.79,216.3,6190.0,4.763,3.34,299.8363,40.88673,0
20.35971899,0.8,1.38,276.0,2.1521,345.7,3419.0,0.344,4.904,289.27451,44.470322,1
43.798566,48.52,63.8,721.0,6.401,290.4,5611.0,2.227,3.842,295.82376,44.79591,0
131.73630485,54.38,6.89,413.0,5.28476,58381.0,5102.0,1.669,3.962,289.53009,47.626221,0
4.301031137,93.01,1056.61,1454.0,5.65214,204150.0,6386.0,1.548,4.208,295.30023,40.18335,0
198.01379181,38.49,1.09,260.0,9.72673,142500.0,5359.0,0.708,4.566,293.04837,39.725349,0
10.9938268,52.69,36.46,627.0,5.0746,419210.0,4856.0,0.743,4.554,300.78192,44.19405,0
11.7201693,1.34,135.43,870.0,2.399,154.4,6193.0,1.067,4.434,292.13049,41.165749,1
1.682934607,1.06,615.67,1270.0,1.8846,142.7,5201.0,0.834,4.573,288.3725,47.933559,1
114.90862419,42.78,1.06,259.0,7.66397,196110.0,4412.0,0.737,4.565,286.72336,38.595661,0
11.55532445,1.7,48.88,674.0,3.499,250.0,5149.0,0.803,4.506,281.29855,42.685749,1
11.5706005,1.33,83.39,771.0,3.073,211.9,5718.0,0.9,4.479,297.37747,46.661652,1
16.2953228,1.6,84.23,773.0,4.882,229.1,6187.0,1.013,4.432,293.13409,45.626869,1
8.5073512,1.38,148.86,891.0,2.266,209.5,5914.0,0.955,4.483,285.23715,41.497532,1
26.0841212,1.35,30.24,598.0,6.141,259.7,6083.0,0.835,4.563,293.1651,41.746231,1
52.802767576,75.82,11.73,472.0,5.6184,52110.0,5835.0,0.901,4.492,291.00095,42.622231,0
39.206808648,50.2,16.82,516.0,6.24701,186980.0,5945.0,0.861,4.545,297.81793,46.76421,0
64.6589166,2.12,19.39,535.0,7.71,235.4,5821.0,1.395,4.172,293.97394,45.3507,1
15.8283833,1.8,78.2,758.0,3.643,227.5,5596.0,1.145,4.298,296.19614,45.634331,1
27.6760342,5.15,193.23,951.0,4.234,266.8,5123.0,3.224,3.442,293.64758,41.730679,0
8.74192361,1.94,172.38,924.0,4.235,295.7,5596.0,1.145,4.298,296.19614,45.634331,1
26.936878,1.57,34.24,617.0,4.969,246.9,5878.0,0.998,4.442,296.19614,45.634331,0
53.34418038,102.89177806760134,7745.7370226117055,1085.3858276274318,3.62,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,295.6088,38.735741,0
12.4281308,0.85,61.78,715.0,6.79,131.4,5940.0,0.729,4.621,297.72504,40.64431,0
9.10969334,1.32,137.45,873.0,5.3181,126.4,5611.0,1.073,4.388,288.97165,44.624531,1
0.96283264,0.74,1908.55,1686.0,2.947,96.3,5955.0,0.733,4.617,297.72504,40.64431,0
73.7502765,3.78,49.76,677.0,13.309,233.1,6056.0,2.481,3.797,296.35461,41.33556,1
4.7482669,1.57,1927.62,1690.0,4.947,35.6,6056.0,2.481,3.797,296.35461,41.33556,1
210.30644361,101.13,17.94,525.0,6.68665,46455.0,7591.0,2.017,4.05,299.21945,40.212311,0
8.268081087,50.31,130.83,863.0,3.47103,71479.0,5749.0,0.922,4.502,292.53125,46.728699,0
3.564614021,46.0,470.37,1187.0,3.44204,94342.0,5891.0,0.892,4.45,292.46249,37.442619,0
533.47707,2.6,2.33,315.0,23.71,210.6,6077.0,1.759,3.931,292.82809,41.139351,0
5.877122413,45.95,300.43,1061.0,3.7369,15647.0,5778.0,1.043,4.325,295.68607,42.970619,0
1.036592635,463.05,73013.77,4194.0,2.40749,124500.0,4884.0,8.747,2.737,294.3616,50.30526,0
10.10404351,4.05,75.32,752.0,1.0022,1322.4,5530.0,0.831,4.541,291.88907,39.361771,1
91.4999978,21.86,2.98,335.0,19.5818,65496.0,5263.0,0.774,4.572,279.85608,43.6679,0
65.9407869,2.33,10.04,454.0,7.776,580.4,5982.0,0.96,4.493,295.57608,42.023361,1
406.45737,1.96,1.42,278.0,9.554,284.2,6217.0,1.141,4.364,288.62289,41.44548,0
30.47639859,43.01,20.39,542.0,17.9728,130570.0,5913.0,0.787,4.585,286.00461,38.28471,0
14.53260546,1.69,73.37,746.0,2.4212,328.9,6003.0,0.932,4.507,285.71191,49.706661,1
153.348739,2.14,4.78,377.0,12.205,388.0,6127.0,1.08,4.356,294.16882,46.714611,1
13.9248005,0.9,28.27,588.0,5.016,195.2,5271.0,0.648,4.669,296.38269,43.386589,1
19.6001405,2.08,49.23,676.0,8.613,282.0,6003.0,0.932,4.507,285.22256,45.70874,1
361.526458,5.7,6.67,410.0,6.947,525.1,7196.0,1.923,4.064,295.23029,42.516079,0
48.0506878,2.36,23.9,564.0,7.999,274.5,5332.0,1.453,4.083,284.77811,44.916779,1
34.08429351,36.05,15.46,506.0,1.3521,3746.0,5252.0,0.922,4.428,282.34613,42.60891,1
9.44942628,75.22,476.13,1192.0,6.3064,1211.9,5092.0,2.664,3.689,286.28629,43.615978,0
0.933489066,48.01,3648.49,1979.0,1.41864,14259.0,5758.0,1.084,4.307,296.33084,40.896259,0
1.908525084,3.74,24558.81,3191.0,4.169,218.9,9174.0,2.471,4.013,289.73917,41.965271,0
0.798467681,0.82,2064.49,1718.0,0.86,120.7,5575.0,0.733,4.557,288.00983,42.14996,0
0.867721348,67.0,4487.7,2089.0,4.8783,97653.0,5510.0,1.276,4.186,298.49457,40.731586,0
161.252567,5.04,2.41,318.0,23.626,2911.5,5985.0,0.811,4.574,298.93143,40.404911,0
3.90863457,1.86,91.01,787.0,1.7704,867.2,4518.0,0.653,4.613,285.11969,38.866421,1
77.086191,29.77,11.0,464.0,4.77,942.8,6228.0,1.049,4.441,293.29364,42.19635,1
1.673662758,23.42,2106.67,1729.0,2.3135,316.4,6444.0,1.053,4.433,298.14502,40.69809,0
5.93717724,594.32,241.6,1005.0,5.355,25450.0,5780.0,1.0,4.438,289.17267,50.630558,0
3.89043062,1.24,354.22,1106.0,6.596,195.4,5646.0,0.896,4.449,296.71689,41.504978,0
16.8282542,2.66,46.95,668.0,39.098,655.3,5575.0,0.972,4.496,291.92963,39.067108,0
2.489549075,59.57,2007.56,1708.0,2.4345,2829.7,6184.0,1.406,4.138,296.4747,48.85371,0
1.644221032,1.18,3071.95,1897.0,2.9122,47.8,6297.0,1.369,4.26,292.67807,46.726711,1
4.469731089,84.63,1604.34,1614.0,5.257,3159.6,5758.0,2.318,3.808,300.78256,44.65501,0
1.731803197,22.87,1285.11,1526.0,5.6803,44612.0,5761.0,1.029,4.426,289.25427,39.409729,0
2.64830047,126.54,20225.84,3042.0,2.6395,12668.0,4839.0,9.278,2.761,293.09363,37.514511,0
17.2653659,1.16,146.92,888.0,5.02,67.9,6388.0,1.402,4.244,297.25504,40.54837,1
3.486318703,54.53,491.1,1201.0,2.7904,60135.0,5780.0,1.0,4.438,295.05191,40.012619,0
1.705780649,25.95,348.32,1101.0,1.6271,15498.0,4970.0,0.591,4.665,295.06152,49.046558,0
7.45306683,1044.28,178.53,932.0,4.7617,46552.0,5780.0,1.0,4.438,290.25198,37.763203,0
2.929299629,51.67,618.11,1272.0,7.102,83918.0,5780.0,1.0,4.438,292.07089,50.546799,0
5.50811352,34.03,86.57,778.0,2.9516,40380.0,5188.0,0.624,4.687,294.47,46.589581,0
0.569115097,156.15,29827.37,3357.0,3.5028,585600.0,7174.0,1.705,4.13,290.64828,41.23407,0
2.529073751,25.8,395.83,1137.0,1.8827,1572.9,5465.0,0.766,4.598,291.13748,45.11092,0
202.1168173,5.8,1.59,286.0,4.683,2701.2,5536.0,0.917,4.498,286.77145,39.983822,1
0.916326699,50.7,3196.67,1917.0,3.1427,96384.0,6046.0,0.972,4.486,290.09695,41.97068,0
33.0405509,2.36,23.4,561.0,3.3613,577.4,5688.0,0.971,4.415,289.78052,49.89653,1
1.306723495,27.42,443.02,1170.0,6.606,12457.0,4651.0,0.657,4.612,294.32037,45.501282,0
0.7967202,56.89,3497.4,1964.0,4.25304,167720.0,5780.0,1.0,4.438,294.35196,38.604702,0
359.102042,28.76,1.67,290.0,16.949,1102.9,6355.0,1.108,4.41,290.15457,50.259689,0
160.130899,6.67,9.68,450.0,13.775,1183.0,6092.0,1.759,4.056,297.41443,46.060822,1
2.69634575,1.46,650.06,1287.0,3.785,185.2,5418.0,1.051,4.335,283.78958,47.806431,0
2.553924603,32.67,789.69,1352.0,9.835,1680.1,5993.0,0.986,4.489,298.45837,40.39193,0
8.487871809,46.24,96.0,798.0,4.19829,118810.0,5553.0,0.855,4.558,280.8858,47.565632,0
5.50817321,39.18,82.55,768.0,3.6845,226850.0,5051.0,0.644,4.663,294.47156,46.58923,0
6.142812722,31.9,230.71,994.0,6.0751,96593.0,5780.0,1.0,4.438,292.02893,49.387688,0
175.06586091,40.63,2.24,312.0,4.5181,45134.0,6021.0,0.819,4.57,292.16528,37.794048,0
20.8392148,51.9,27.45,584.0,2.3321,177510.0,5378.0,0.812,4.488,294.96225,46.225609,0
9.50158045,73.07,128.99,860.0,5.0701,443400.0,5780.0,1.0,4.438,299.68124,40.967922,0
19.226055,3.52,16.32,513.0,2.949,3266.0,5193.0,0.621,4.689,294.47,46.589581,0
2.050435466,34.84,629.98,1278.0,8.0122,7765.3,5440.0,0.825,4.496,287.16849,39.379581,0
10.72725536,12.85,2.1,307.0,1.7541,56197.0,3324.0,0.268,5.006,285.00772,49.503979,1
1.507101452,39.32,1453.29,1573.0,5.2005,15847.0,5884.0,0.876,4.453,297.26233,43.30434,0
1.274841686,63.68,3957.46,2025.0,3.5903,50253.0,6211.0,1.281,4.247,300.72165,45.306702,0
4.02582434,1.79,440.08,1169.0,2.8059,265.3,5509.0,1.116,4.308,294.15271,38.23304,1
2.845746618,135.99,1822.75,1667.0,13.0719,557740.0,5641.0,1.776,3.948,296.67532,40.650009,0
2.30120705,28.64,583.42,1254.0,25.08,1688.1,5641.0,0.85,4.554,294.22784,44.134739,0
337.377514,37.23,1.28,271.0,12.136,6110.0,6029.0,0.998,4.452,295.73285,40.26078,0
389.28075044,102.89177806760134,7745.7370226117055,1085.3858276274318,12.52,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,295.73285,40.26078,0
8.58965725,27.86,111.01,828.0,8.9793,1161.5,5697.0,0.892,4.539,298.82263,46.939129,0
2.508116,12.28,42618.46,3662.0,2.504,188.1,5096.0,8.769,2.435,292.95416,41.934799,1
8.56751264,23.05,210.83,972.0,5.449,347.9,6212.0,1.054,4.42,299.52237,40.611252,0
1.061934313,15.14,352.77,1104.0,3.194,607.0,4304.0,0.566,4.675,288.90912,44.591831,0
2.406574511,26.22,1140.2,1481.0,3.4382,738.0,6167.0,1.107,4.428,292.69342,46.793892,0
28.64338839,5.82,136.32,871.0,1.2246,624.3,6507.0,1.767,4.002,296.9978,42.65332,0
96.231257,29.26,204.8,965.0,2.488,938.0,4895.0,9.529,2.674,296.44431,42.28735,0
30.5528701,63.57,51.9,685.0,5.3367,63521.0,6441.0,1.165,4.367,290.96396,38.469501,0
26.2347447,2.76,76.31,754.0,3.536,196.5,6297.0,1.369,4.26,292.67807,46.726711,1
160.88451966,9.09,3.39,346.0,10.8771,7590.4,5650.0,1.044,4.313,289.7916,39.285328,1
4.04506346,67.94,402.77,1143.0,3.22222,360180.0,5780.0,1.0,4.438,294.58798,40.167068,0
141.2415405,11.49,3.62,352.0,6.7645,12990.0,5705.0,1.017,4.397,293.28156,45.309669,1
217.83184293,11.17,3.29,343.0,21.306,9148.7,6259.0,1.167,4.385,292.62747,37.860142,1
16.0988294,1.14,58.53,705.0,5.686,160.2,5657.0,0.911,4.401,299.526,46.899261,1
1.433262145,5.67,2319.46,1769.0,5.6316,1849.5,5977.0,1.068,4.318,299.24219,41.62323,0
0.782046543,43.07,836.18,1372.0,1.9874,340460.0,4768.0,0.591,4.661,290.26721,44.711441,0
5.663604992,54.55,257.36,1021.0,1.4283,163380.0,5780.0,1.0,4.438,284.79047,45.230106,0
18.076610347,39.16,19.14,533.0,3.1396,65280.0,4848.0,0.764,4.55,294.12576,46.797779,0
6.47173281,13.68,757.69,1338.0,7.1964,6472.7,6318.0,1.685,4.079,296.69699,47.407627,0
1.031100362,27.35,1491.65,1584.0,2.9759,129160.0,5666.0,0.752,4.601,296.14957,47.937832,0
0.597933142,63.46,5169.99,2161.0,3.47133,284380.0,5780.0,1.0,4.438,299.07919,40.828976,0
5.36652724,7.97,219.72,982.0,8.367,3122.5,5858.0,0.849,4.553,295.56024,43.203178,0
1.540392098,17.63,506.98,1210.0,3.7271,1022.0,4911.0,0.724,4.564,286.93588,38.924469,0
47.1484324,2.58,5.5,391.0,3.1347,1113.8,4975.0,0.734,4.579,292.69028,37.83498,1
2.50475282,1.48,828.59,1369.0,2.376,181.1,5509.0,1.116,4.308,294.15271,38.23304,1
59.3627946,2.23,24.33,566.0,13.972,233.6,5786.0,1.471,4.106,299.58337,47.448078,1
247.891041,4.74,4.27,367.0,18.363,956.6,6121.0,1.536,4.163,293.8183,41.21146,1
2.199076661,21.72,457.33,1179.0,6.11,777.4,5310.0,0.791,4.565,298.78415,47.655548,0
1.79110997,1.29,1356.76,1549.0,2.0917,167.5,6040.0,0.999,4.469,287.40295,46.573978,1
7.77241144,1.69,183.58,938.0,5.272,286.9,6014.0,0.993,4.486,292.02042,39.16156,0
1.99469354,0.46,78.2,758.0,5.297,75.1,3799.0,0.51,4.738,291.85205,42.343361,1
10.51421162,1.25,187.06,943.0,3.877,85.4,6259.0,1.167,4.385,292.62747,37.860142,1
11.344347453,62.52,101.92,810.0,5.9738,258240.0,5780.0,1.0,4.438,290.53476,44.774345,0
214.3120439,9.17,4.93,380.0,16.2938,4523.4,6471.0,1.357,4.287,290.97394,48.178162,1
0.876826336,37.24,4095.0,2042.0,3.6097,138370.0,6344.0,0.962,4.481,287.15314,45.983829,0
208.86909724,29.95,2.34,316.0,4.5707,21307.0,5914.0,0.987,4.421,291.4946,44.523499,0
7.2593226,1.57,206.88,967.0,6.1394,247.5,5914.0,0.987,4.421,291.4946,44.523499,1
1.98663794,134.5,25932.61,3234.0,4.7585,63156.0,9191.0,2.619,3.973,291.85333,42.30669,0
13.54208867,26.65,66.01,727.0,4.9406,28869.0,5496.0,0.927,4.405,297.27789,43.56955,0
7.549303633,34.45,93.96,794.0,2.3665,10223.0,5402.0,0.815,4.581,283.95078,44.669022,0
0.77544539,35.53,2974.07,1883.0,1.8764,6791.4,5861.0,0.865,4.546,297.55621,43.854988,0
164.950399,11.23,0.95,252.0,30.86,24493.0,5001.0,0.664,4.603,294.89749,44.21579,1
308.255238,18.98,26.05,576.0,11.959,637.1,4852.0,7.797,2.896,280.99176,42.610538,0
3.46724809,2.52,118.15,841.0,11.01,1317.3,4969.0,0.543,4.713,293.40939,43.225201,0
7.4413445,43.5,393.59,1136.0,2.8754,2234.0,6540.0,1.183,4.321,287.3717,46.564838,0
4.618309224,25.43,190.56,947.0,3.6752,1191.0,5452.0,0.815,4.572,296.39835,43.803532,0
0.677761275,22.15,3136.01,1906.0,3.7085,877.9,5699.0,0.853,4.553,298.71072,47.037449,0
2.845739012,44.7,663.42,1294.0,11.9327,24392.0,5982.0,0.96,4.493,296.67294,40.650982,0
175.358905,2.9,7.36,420.0,5.34,215.0,5109.0,2.02,3.757,292.72238,42.242031,0
0.582895412,5.87,7152.6,2347.0,1.0528,587.5,6263.0,1.009,4.46,294.61252,47.343262,1
0.496069986,10.0,369989.68,6285.0,1.5568,128.8,5096.0,8.769,2.435,292.95416,41.934799,1
12.42618005,3.48,21.8,551.0,28.1949,1522.8,4624.0,0.684,4.619,297.66675,40.65416,0
2.189090653,23.25,466.32,1185.0,5.2094,1027.1,5401.0,0.777,4.593,285.89816,39.672218,0
5.33905606,1.9,105.25,817.0,1.6415,755.5,5057.0,0.704,4.573,289.8707,41.04073,1
1.99492332,0.94,1044.18,1451.0,5.898,77.7,5957.0,0.971,4.498,291.85974,42.348701,0
23.2218115,2.42,73.08,746.0,2.744,210.4,5808.0,1.374,4.185,291.96069,42.43301,1
3.351573993,24.15,638.3,1282.0,2.8758,54546.0,5984.0,1.033,4.408,295.52621,46.457142,0
8.097050622,24.01,149.48,891.0,5.6736,65620.0,5753.0,0.894,4.423,293.44687,37.72121,0
2.119107262,77.23,2775.75,1851.0,7.5384,124650.0,6381.0,1.423,4.155,294.30389,40.192558,0
5.24088367,12.74,716.85,1320.0,3.3656,8531.2,6452.0,1.305,4.241,285.9718,42.545712,1
0.887691177,1.53,12704.16,2709.0,1.644,37.3,5500.0,2.491,3.775,298.33722,42.432911,0
142.545,2.52,2.42,318.0,8.75,905.4,5642.0,0.846,4.542,286.4527,42.657879,1
240.7990472,10.31,3.22,342.0,16.666,5022.9,5758.0,1.385,4.168,296.66791,49.461861,1
0.888584158,43.7,507.14,1211.0,2.25012,412710.0,4324.0,0.616,4.639,290.99725,38.282616,0
0.865959015,144.5,434.65,1162.0,1.9058,291270.0,4561.0,0.469,4.788,290.91916,50.696388,0
0.594276199,266.99,1414.7,1564.0,2.0188,220740.0,4756.0,0.667,4.603,291.49286,39.050152,0
1.527491117,27.85,224.31,988.0,7.9136,33546.0,4273.0,0.595,4.652,300.00583,44.718781,0
0.566814046,0.56,4073.9,2039.0,4.049,42.1,5724.0,0.827,4.53,291.08887,42.613899,0
0.61496383,44.79,1074.84,1460.0,1.93053,358050.0,4509.0,0.663,4.612,294.35965,46.125389,0
161.253747,4.98,1.8,295.0,25.322,2598.4,5570.0,0.803,4.573,298.94003,40.419441,0
